ds,yhat,risk_score
2024-01-16 05:00:00,36.14671419002103,0.0
2024-01-16 06:00:00,35.96382930317658,0.0
2024-01-16 07:00:00,35.69374433518883,0.0
2024-01-16 08:00:00,35.81983848472184,0.0
2024-01-16 09:00:00,36.341117552714394,0.0
2024-01-16 10:00:00,36.82958890745221,0.0
2024-01-16 11:00:00,36.8995879672654,0.0
2024-01-16 12:00:00,36.59506359496793,0.0
2024-01-16 13:00:00,36.32000986307367,0.0
2024-01-16 14:00:00,36.41840438722922,0.0
2024-01-16 15:00:00,36.855328025380835,0.0
2024-01-16 16:00:00,37.317956766817865,0.0
2024-01-16 17:00:00,37.597606828572815,0.0
2024-01-16 18:00:00,37.815428412058814,0.0
2024-01-16 19:00:00,38.22810480559056,0.0
2024-01-16 20:00:00,38.81605428765098,0.0
2024-01-16 21:00:00,39.12429692195082,0.0
2024-01-16 22:00:00,38.59826914811582,0.0
2024-01-16 23:00:00,37.14442389301106,0.0
2024-01-17 00:00:00,35.366989352539626,0.0
2024-01-17 01:00:00,34.19284705299251,0.0
2024-01-17 02:00:00,34.16833501948681,0.0
2024-01-17 03:00:00,35.04392891938715,0.0
2024-01-17 04:00:00,36.020478227215314,0.0
2024-01-17 05:00:00,36.43176526272366,0.0
2024-01-17 06:00:00,36.248880375866854,0.0
2024-01-17 07:00:00,35.97879540788058,0.0
2024-01-17 08:00:00,36.10488955741043,0.0
2024-01-17 09:00:00,36.626168625427354,0.0
2024-01-17 10:00:00,37.11463998013956,0.0
2024-01-17 11:00:00,37.18463903997499,0.0
2024-01-17 12:00:00,36.880114667685454,0.0
2024-01-17 13:00:00,36.605060935773366,0.0
2024-01-17 14:00:00,36.70345545992029,0.0
2024-01-17 15:00:00,37.14037909806411,0.0
2024-01-17 16:00:00,37.60300783950613,0.0
2024-01-17 17:00:00,37.88265790127943,0.0
2024-01-17 18:00:00,38.100479484750856,0.0
2024-01-17 19:00:00,38.513155878272414,0.0
2024-01-17 20:00:00,39.101105360368074,0.0
2024-01-17 21:00:00,39.40934799465509,0.0
2024-01-17 22:00:00,38.88332022085945,0.0
2024-01-17 23:00:00,37.42947496567579,0.0
2024-01-18 00:00:00,35.65954005216486,0.0
2024-01-18 01:00:00,34.492897379630215,0.0
2024-01-18 02:00:00,34.47588497304277,0.0
2024-01-18 03:00:00,35.35897849993598,0.0
2024-01-18 04:00:00,36.343027434688466,0.0
2024-01-18 05:00:00,36.761814097156325,0.0
2024-01-18 06:00:00,36.58642883724218,0.0
2024-01-18 07:00:00,36.32384349621238,0.0
2024-01-18 08:00:00,36.45743727270844,0.0
2024-01-18 09:00:00,36.98621596768715,0.0
2024-01-18 10:00:00,37.48218694935901,0.0
2024-01-18 11:00:00,37.55968563614356,0.0
2024-01-18 12:00:00,37.26266089080257,0.0
2024-01-18 13:00:00,36.99510678584318,0.0
2024-01-18 14:00:00,37.10100093697317,0.0
2024-01-18 15:00:00,37.54542420204627,0.0
2024-01-18 16:00:00,38.01555257046675,0.0
2024-01-18 17:00:00,38.302702259164704,0.0
2024-01-18 18:00:00,38.528023469609856,0.0
2024-01-18 19:00:00,38.94819949009268,0.0
2024-01-18 20:00:00,39.543648599104785,0.0
2024-01-18 21:00:00,39.85939086036987,0.0
2024-01-18 22:00:00,39.340862713503356,0.0
2024-01-18 23:00:00,37.89451708536824,0.0
2024-01-19 00:00:00,36.124582171851685,0.0
2024-01-19 01:00:00,34.95793949924338,0.0
2024-01-19 02:00:00,34.940927092680916,0.0
